IMDB_ID,DVD,Ext,Fmt,Resolution,FPS,Size,Time,Sub,Jellyfin,Sized,Modified,Title,Original_Title,Watched,Rating,Certification,Filename,FullPath
47849,1,.m4v,H264,346p,47.95,3.56,01:21,Text,DIRECT,NO,2020-08-31 20:10,Bad Day at Black Rock (1955),Bad Day at Black Rock,2020-10-12,9.0,Passed::(National Board of Review),Bad Day at Black Rock (1955).m4v,/media/daveg/Lib/Movies/Bad Day at Black Rock (1955).m4v
1067583,1,.m4v,H264,368p,23.98,3.56,02:02,Text,DIRECT,NO,2020-10-14 12:20,Water for Elephants (2011),Water for Elephants,,9.0,PG-13,Water for Elephants (2011).m4v,/media/daveg/Lib/Movies/Water for Elephants (2011).m4v
6264654,1,.m4v,H264,360p,23.98,3.56,01:55,Text,DIRECT,NO,2022-06-06 12:41,Free Guy (2021),Free Guy,2022-07-18,8.5,PG-13,Free Guy (2021).m4v,/media/daveg/Lib/Movies/Free Guy (2021).m4v
124315,1,.m4v,H264,368p,29.97,3.55,02:06,Text,DIRECT,NO,2020-09-10 06:09,"Cider House Rules, The (1999)",The Cider House Rules,,8.0,TV-PG::(TV rating),The Cider House Rules (1999).m4v,/media/daveg/Lib/Movies/The Cider House Rules (1999).m4v
9411972,1,.m4v,H264,356p,23.98,3.55,02:05,Bitmap,TRANSCODE,NO,2022-11-07 16:31,Where the Crawdads Sing (2022),Where the Crawdads Sing,2022-12-08,8.0,PG-13,Where the Crawdads Sing (2022).m4v,/media/daveg/Lib/Movies/Where the Crawdads Sing (2022).m4v
5434972,1,.m4v,H264,480p,23.98,3.55,01:27,Text,DIRECT,NO,2020-09-15 12:27,Fastball (2016),Fastball,2016-12-05,7.5,Not Rated,Fastball (2016).m4v,/media/daveg/Lib/Movies/Fastball (2016).m4v
8613070,1,.m4v,H264,460p,23.98,3.55,02:02,Bitmap,TRANSCODE,NO,2020-10-05 13:46,Portrait of a Lady on Fire (2019),Portrait of a Lady on Fire,2020-08-12,8.0,R,Portrait of a Lady on Fire (2019).m4v,/media/daveg/Lib/Movies/Portrait of a Lady on Fire (2019).m4v
4540710,1,.m4v,H264,360p,23.98,3.54,02:12,Text,DIRECT,NO,2020-10-01 09:39,Miss Sloane (2016),Miss Sloane,2017-05-07,7.5,R,Miss Sloane (2016).m4v,/media/daveg/Lib/Movies/Miss Sloane (2016).m4v
6450804,1,.m4v,H264,356p,23.98,3.54,02:08,Text,DIRECT,NO,2020-10-12 07:16,Terminator: Dark Fate (2019),Terminator: Dark Fate,2020-07-31,7.0,R,Terminator- Dark Fate (2019).m4v,/media/daveg/Lib/Movies/Terminator- Dark Fate (2019).m4v
1654523,1,.m4v,H264,480p,23.98,3.54,01:51,Text,DIRECT,NO,2020-10-03 12:39,Night Train to Lisbon (2013),Night Train to Lisbon,,9.0,R,Night Train to Lisbon (2013).m4v,/media/daveg/Lib/Movies/Night Train to Lisbon (2013).m4v
1126590,1,.m4v,H264,480p,23.98,3.54,01:46,Bitmap,TRANSCODE,NO,2020-09-02 04:51,Big Eyes (2014),Big Eyes,2015-06-22,7.5,PG-13,Big Eyes (2014).m4v,/media/daveg/Lib/Movies/Big Eyes (2014).m4v
209144,1,.m4v,H264,366p,120,3.54,01:53,Text,DIRECT,NO,2020-09-30 20:21,Memento (2000),Memento,,8.0,R,Memento (2000).m4v,/media/daveg/Lib/Movies/Memento (2000).m4v
397313,1,.m4v,H264,354p,120,3.54,02:00,Text,DIRECT,NO,2020-09-14 04:06,Eight Below (2006),Eight Below,,8.0,PG,Eight Below (2006).m4v,/media/daveg/Lib/Movies/Eight Below (2006).m4v
2093995,1,.m4v,H264,466p,23.98,3.53,01:56,Text,DIRECT,NO,2020-09-17 13:40,Fort Bliss (2014),Fort Bliss,2015-04-22,8.5,TV-14,Fort Bliss (2014).m4v,/media/daveg/Lib/Movies/Fort Bliss (2014).m4v
10370710,1,.m4v,H264,460p,23.98,3.53,02:08,Bitmap,TRANSCODE,NO,2023-01-23 12:55,"Worst Person in the World, The (2021)",The Worst Person in the World,2023-02-19,8.5,R,The Worst Person in the World (2021).m4v,/media/daveg/Lib/Movies/The Worst Person in the World (2021).m4v
2404311,1,.m4v,H264,364p,23.98,3.53,01:51,Text,DIRECT,NO,2020-09-15 06:51,"Family, The (2013)",The Family,,9.0,R,The Family (2013).m4v,/media/daveg/Lib/Movies/The Family (2013).m4v
2357129,1,.m4v,H264,364p,23.98,3.53,02:08,Bitmap,TRANSCODE,NO,2020-09-23 20:43,Jobs (2013),Jobs,,8.0,TV-PG,Jobs (2013).m4v,/media/daveg/Lib/Movies/Jobs (2013).m4v
4630444,1,.m4v,H264,472p,23.98,3.53,01:37,Bitmap,TRANSCODE,NO,2020-09-01 19:19,Being Charlie (2015),Being Charlie,2017-03-19,7.5,R,Being Charlie (2015).m4v,/media/daveg/Lib/Movies/Being Charlie (2015).m4v
332452,1,.m4v,H264,404p,29.97,3.53,02:43,None,-,NO,2020-10-13 07:39,Troy (2004),Troy,,8.0,R,Troy (2004).m4v,/media/daveg/Lib/Movies/Troy (2004).m4v
217505,1,.m4v,H264,362p,120,3.52,02:47,Text,DIRECT,NO,2021-09-16 20:49,Gangs of New York (2002),Gangs of New York,2021-10-10,7.5,R,Gangs of New York (2002) Disc 1.m4v,/media/daveg/Lib/Movies/Gangs of New York (2002) Disc 1.m4v
1483013,1,.m4v,H264,356p,23.98,3.52,02:04,Bitmap,TRANSCODE,NO,2020-10-03 22:40,Oblivion (2013),Oblivion,2019-08-01,8.0,PG-13,Oblivion (2013).m4v,/media/daveg/Lib/Movies/Oblivion (2013).m4v
1839492,1,.m4v,H264,462p,23.98,3.52,01:44,Text,DIRECT,NO,2020-10-07 06:00,Ruby Sparks (2012),Ruby Sparks,,8.0,R,Ruby Sparks (2012).m4v,/media/daveg/Lib/Movies/Ruby Sparks (2012).m4v
1591479,1,.m4v,H264,360p,23.98,3.52,01:50,Text,DIRECT,NO,2020-08-28 18:45,Act of Valor (2012),Act of Valor,,8.0,R,Act of Valor (2012).m4v,/media/daveg/Lib/Movies/Act of Valor (2012).m4v
8338076,0,.m4v,H264,460p,23.98,3.51,01:40,Bitmap,TRANSCODE,NO,2021-11-22 22:29,Queen Bees (2021),Queen Bees,2024-01-24,6.3,PG-13,Queen Bees (2021).m4v,/media/daveg/Lib/Movies/Queen Bees (2021).m4v
6751668,1,.m4v,H264,360p,23.98,3.51,02:12,Bitmap,TRANSCODE,NO,2020-10-04 21:53,Parasite (2019),Parasite,2020-05-31,9.0,R,Parasite (2019).m4v,/media/daveg/Lib/Movies/Parasite (2019).m4v
5294550,1,.m4v,H264,360p,23.98,3.51,02:12,Bitmap,TRANSCODE,NO,2020-08-29 16:03,All the Money in the World (2017),All the Money in the World,2018-04-15,8.0,R,All the Money in the World (2017).m4v,/media/daveg/Lib/Movies/All the Money in the World (2017).m4v
7959026,1,.m4v,H264,360p,23.98,3.51,01:56,Bitmap,TRANSCODE,NO,2020-10-02 14:54,"Mule, The (2018)",The Mule,2023-11-14,8.5,"TV-14::(DLSV, TV Rating.)",The Mule (2018).m4v,/media/daveg/Lib/Movies/The Mule (2018).m4v
3149038,1,.m4v,H264,360p,23.98,3.51,01:51,Bitmap,TRANSCODE,NO,2020-09-06 06:26,"Brilliant Young Mind, A (2014)",A Brilliant Young Mind,2016-02-04,7.5,PG-13,A Brilliant Young Mind (2014).m4v,/media/daveg/Lib/Movies/A Brilliant Young Mind (2014).m4v
1648186,1,.m4v,H264,356p,23.98,3.51,01:52,Bitmap,TRANSCODE,NO,2021-05-30 14:04,Fisherman's Friends (2019),Fisherman's Friends,2021-08-24,8.0,PG-13,Fisherman's Friends (2019).m4v,/media/daveg/Lib/Movies/Fisherman's Friends (2019).m4v
3127022,1,.m4v,H264,480p,23.98,3.50,01:53,Bitmap,TRANSCODE,NO,2020-09-03 17:04,"Bookshop, The (2017)",The Bookshop,2019-03-09,9.5,PG,The Bookshop (2017).m4v,/media/daveg/Lib/Movies/The Bookshop (2017).m4v
420223,1,.m4v,H264,462p,120,3.50,01:53,Text,DIRECT,NO,2020-10-11 16:42,Stranger Than Fiction (2006),Stranger Than Fiction,,9.0,PG-13,Stranger Than Fiction (2006).m4v,/media/daveg/Lib/Movies/Stranger Than Fiction (2006).m4v
4136456,1,.m4v,H264,356p,23.98,3.50,01:50,Bitmap,TRANSCODE,NO,2021-06-01 11:57,"Virtuoso, The (2021)",The Virtuoso,,4.9,R,The Virtuoso (2021).m4v,/media/daveg/Lib/Movies/The Virtuoso (2021).m4v
1014759,1,.m4v,H264,480p,120,3.50,01:48,Text,DIRECT,NO,2020-08-29 08:08,Alice in Wonderland (2010),Alice in Wonderland,,8.0,TV-PG,Alice In Wonderland (2010).m4v,/media/daveg/Lib/Movies/Alice In Wonderland (2010).m4v
7048622,1,.m4v,H264,356p,23.98,3.50,01:53,Bitmap,TRANSCODE,NO,2020-09-22 11:00,"Insult, The (2017)",The Insult,2019-01-04,8.0,R,The Insult (2017).m4v,/media/daveg/Lib/Movies/The Insult (2017).m4v
1742336,1,.m4v,H264,480p,29.97,3.49,01:30,Bitmap,TRANSCODE,NO,2020-10-15 16:04,Your Sister's Sister (2011),Your Sister's Sister,2016-04-29,7.5,R,Your Sister's Sister (2011).m4v,/media/daveg/Lib/Movies/Your Sister's Sister (2011).m4v
2884206,1,.m4v,H264,360p,23.98,3.49,01:46,Text,DIRECT,NO,2020-09-21 17:53,I Origins (2014),I Origins,2015-06-29,8.5,R,I Origins (2014).m4v,/media/daveg/Lib/Movies/I Origins (2014).m4v
1028532,1,.m4v,H264,464p,23.98,3.49,01:33,Bitmap,TRANSCODE,NO,2020-09-19 14:20,Hachi: A Dog's Tale (2009),Hachi: A Dog's Tale,,8.0,TV-G,Hachi- A Dog's Tale (2009).m4v,/media/daveg/Lib/Movies/Hachi- A Dog's Tale (2009).m4v
1403865,1,.m4v,H264,362p,23.98,3.49,01:50,Text,DIRECT,NO,2020-10-13 09:39,True Grit (2010),True Grit,2019-12-08,10.0,PG-13,True Grit (2010).m4v,/media/daveg/Lib/Movies/True Grit (2010).m4v
918927,1,.m4v,H264,472p,120,3.49,01:44,Text,DIRECT,NO,2020-09-13 04:46,Doubt (2008),Doubt,,8.0,PG-13,Doubt (2008).m4v,/media/daveg/Lib/Movies/Doubt (2008).m4v
6155172,1,.m4v,H264,356p,23.98,3.49,02:15,Bitmap,TRANSCODE,NO,2020-10-06 22:29,Roma (2018),Roma,2020-02-18,9.0,R,Roma (2018).m4v,/media/daveg/Lib/Movies/Roma (2018).m4v
10633456,1,.m4v,H264,356p,23.98,3.48,01:55,Bitmap,TRANSCODE,NO,2021-08-09 21:10,Minari (2020),Minari,2021-08-13,8.0,PG-13,Minari (2020).m4v,/media/daveg/Lib/Movies/Minari (2020).m4v
3825638,1,.m4v,H264,368p,23.98,3.48,02:04,Bitmap,TRANSCODE,NO,2020-09-27 10:36,Labyrinth of Lies (2014),Labyrinth of Lies,2016-05-23,7.5,R,Labyrinth of Lies (2014).m4v,/media/daveg/Lib/Movies/Labyrinth of Lies (2014).m4v
1219827,1,.m4v,H264,480p,23.98,3.48,01:47,Text,DIRECT,NO,2020-09-18 13:10,Ghost in the Shell (2017),Ghost in the Shell,2017-10-29,8.0,PG-13,Ghost in the Shell (2017).m4v,/media/daveg/Lib/Movies/Ghost in the Shell (2017).m4v
1131729,1,.m4v,H264,362p,23.98,3.48,02:15,Bitmap,TRANSCODE,NO,2020-10-05 10:51,"Boat That Rocked, The (2009)",The Boat That Rocked,2014-8-24,9.0,R,The Boat that Rocked (2009).m4v,/media/daveg/Lib/Movies/The Boat that Rocked (2009).m4v
2095649,1,.m4v,H264,362p,23.98,3.48,01:43,Bitmap,TRANSCODE,NO,2020-09-19 06:40,Grace of Monaco (2014),Grace of Monaco,2020-01-30,9.0,Not Rated,Grace of Monaco (2014).m4v,/media/daveg/Lib/Movies/Grace of Monaco (2014).m4v
2674426,1,.m4v,H264,364p,23.98,3.48,01:50,Bitmap,TRANSCODE,NO,2020-09-30 14:56,Me Before You (2016),Me Before You,2017-01-31,7.5,PG-13,Me Before You (2016).m4v,/media/daveg/Lib/Movies/Me Before You (2016).m4v
2396566,1,.m4v,H264,478p,23.98,3.47,01:31,Bitmap,TRANSCODE,NO,2020-10-13 16:51,20 Feet from Stardom (2013),20 Feet from Stardom,,8.0,PG-13,20 Feet from Stardom (2013).m4v,/media/daveg/Lib/Movies/20 Feet from Stardom (2013).m4v
2639254,1,.m4v,H264,356p,23.98,3.47,01:57,Bitmap,TRANSCODE,NO,2020-09-28 11:05,"Little Chaos, A (2014)",A Little Chaos,2020-05-09,9.0,R,A Little Chaos (2014).m4v,/media/daveg/Lib/Movies/A Little Chaos (2014).m4v
1197624,1,.m4v,H264,360p,29.97,3.47,01:49,Bitmap,TRANSCODE,NO,2020-09-27 17:58,Law Abiding Citizen (2009),Law Abiding Citizen,2019-10-21,7.5,TV-14::(LV),Law Abiding Citizen (2009).m4v,/media/daveg/Lib/Movies/Law Abiding Citizen (2009).m4v
2852400,1,.m4v,H264,358p,23.98,3.46,02:10,Bitmap,TRANSCODE,NO,2020-12-02 14:03,"Touch of Sin, A (2013)",A Touch of Sin,,7.1,Not Rated,A Touch of Sin (2013).m4v,/media/daveg/Lib/Movies/A Touch of Sin (2013).m4v
876563,1,.m4v,H264,466p,120,3.45,01:41,Text,DIRECT,NO,2020-10-05 13:38,Ponyo (2008),Ponyo,,8.0,G,Ponyo (2008).m4v,/media/daveg/Lib/Movies/Ponyo (2008).m4v
27752,1,.m4v,H264,446p,120,3.45,01:27,Bitmap,TRANSCODE,NO,2021-11-04 18:22,"Only Son, The (1936)",The Only Son,,7.8,Not Rated,The Only Son (1936).m4v,/media/daveg/Lib/Movies/The Only Son (1936).m4v
3460252,1,.m4v,H264,310p,23.98,3.45,02:48,Bitmap,TRANSCODE,YES,2020-09-19 19:10,"Hateful Eight, The (2015)",The Hateful Eight,2016-04-17,8.0,R,The Hateful Eight (2015).m4v,/media/daveg/Lib/Movies/The Hateful Eight (2015).m4v
1856101,1,.m4v,H264,360p,23.98,3.45,02:44,Bitmap,TRANSCODE,NO,2020-09-03 04:01,Blade Runner 2049 (2017),Blade Runner 2049,2018-01-05,9.0,TV-MA::(LSV),Blade Runner 2049 (2017).m4v,/media/daveg/Lib/Movies/Blade Runner 2049 (2017).m4v
151804,1,.m4v,H264,480p,23.98,3.45,01:29,Text,DIRECT,NO,2020-10-04 10:12,Office Space (1999),Office Space,,8.0,R::(Approved No. 36485),Office Space (1999).m4v,/media/daveg/Lib/Movies/Office Space (1999).m4v
936501,1,.m4v,H264,368p,23.98,3.44,01:30,Text,DIRECT,NO,2020-10-12 04:10,Taken (2008),Taken,,8.0,TV-MA::(DLSV),Taken (2008).m4v,/media/daveg/Lib/Movies/Taken (2008).m4v
1263670,1,.m4v,H264,362p,23.98,3.44,01:52,Text,DIRECT,NO,2020-09-11 07:04,Crazy Heart (2009),Crazy Heart,2014-08-24,8.0,R,Crazy Heart (2009).m4v,/media/daveg/Lib/Movies/Crazy Heart (2009).m4v
477348,1,.m4v,H264,364p,120,3.44,02:02,Text,DIRECT,NO,2020-10-03 10:18,No Country for Old Men (2007),No Country for Old Men,2024-04-01,10.0,R,No Country for Old Men (2007).m4v,/media/daveg/Lib/Movies/No Country for Old Men (2007).m4v
1571403,1,.m4v,H264,360p,29.97,3.44,-,Bitmap,TRANSCODE,NO,2020-09-06 06:29,Harry Potter and the Deathly Hallows: Part I (2010),Harry Potter and the Deathly Hallows: Part I,,10.0,T,Harry Potter and the Deathly Hallows- Part I (2010).m4v,/media/daveg/Lib/Movies/Harry Potter/Harry Potter and the Deathly Hallows- Part I (2010).m4v
4572792,1,.m4v,H264,428p,23.98,3.44,01:45,Bitmap,TRANSCODE,NO,2020-09-03 15:37,"Book of Henry, The (2017)",The Book of Henry,2018-05-12,7.5,PG-13,The Book of Henry (2017).m4v,/media/daveg/Lib/Movies/The Book of Henry (2017).m4v
1843866,1,.m4v,H264,360p,23.98,3.43,02:16,Text,DIRECT,NO,2020-09-07 07:35,Captain America: The Winter Soldier (2014),Captain America: The Winter Soldier,,9.0,PG-13,Captain America- The Winter Soldier (2014).m4v,/media/daveg/Lib/Movies/Captain America- The Winter Soldier (2014).m4v
1226753,1,.m4v,H264,356p,23.98,3.43,01:53,Bitmap,TRANSCODE,NO,2020-09-12 04:27,"Debt, The (2010)",The Debt,,9.0,R,The Debt (2010).m4v,/media/daveg/Lib/Movies/The Debt (2010).m4v
1727824,1,.m4v,H264,360p,23.98,3.42,02:14,Text,DIRECT,NO,2020-09-03 12:34,Bohemian Rhapsody (2018),Bohemian Rhapsody,2019-02-28,10.0,PG-13,Bohemian Rhapsody (2018).m4v,/media/daveg/Lib/Movies/Bohemian Rhapsody (2018).m4v
83944,1,.m4v,H264,368p,120,3.42,01:33,Text,DIRECT,NO,2020-10-06 05:02,First Blood (1982),First Blood,,7.7,TV-MA::(IFC rating),First Blood (1982).m4v,/media/daveg/Lib/Movies/First Blood (1982).m4v
2340650,1,.m4v,H264,480p,23.98,3.42,01:46,Bitmap,TRANSCODE,NO,2020-09-13 08:58,East Side Sushi (2014),East Side Sushi,2016-09-15,8.0,PG,East Side Sushi (2014).m4v,/media/daveg/Lib/Movies/East Side Sushi (2014).m4v
1454468,1,.m4v,H264,360p,23.98,3.42,01:31,Bitmap,TRANSCODE,NO,2020-09-19 08:23,Gravity (2013),Gravity,2020-11-02,10.0,PG-13,Gravity (2013).m4v,/media/daveg/Lib/Movies/Gravity (2013).m4v
2267998,1,.m4v,H264,360p,23.98,3.41,02:29,Text,DIRECT,NO,2020-09-18 21:08,Gone Girl (2014),Gone Girl,2022-06-14,8.0,R,Gone Girl (2014).m4v,/media/daveg/Lib/Movies/Gone Girl (2014).m4v
2406566,1,.m4v,H264,360p,23.98,3.41,01:55,Bitmap,TRANSCODE,NO,2020-08-31 05:36,Atomic Blonde (2017),Atomic Blonde,2018-03-15,8.0,"TV-14::(L, S, V)",Atomic Blonde (2017).m4v,/media/daveg/Lib/Movies/Atomic Blonde (2017).m4v
1921149,1,.m4v,H264,364p,23.98,3.41,01:54,Bitmap,TRANSCODE,NO,2020-10-13 07:24,Trash (2014),Trash,2016-11-30,8.5,R,Trash (2014).m4v,/media/daveg/Lib/Movies/Trash (2014).m4v
2401097,1,.m4v,H264,360p,23.98,3.41,01:34,Text,DIRECT,NO,2020-10-13 05:14,Tracers (2015),Tracers,2015-10-19,8.5,PG-13,Tracers (2015).m4v,/media/daveg/Lib/Movies/Tracers (2015).m4v
7401588,1,.m4v,H264,356p,23.98,3.41,01:58,Text,DIRECT,NO,2020-09-22 11:34,Instant Family (2018),Instant Family,2019-07-22,8.0,TV-MA::(LV),Instant Family (2018).m4v,/media/daveg/Lib/Movies/Instant Family (2018).m4v
1974420,1,.m4v,H264,472p,23.98,3.40,02:07,Text,DIRECT,NO,2020-10-07 07:24,Rules Don't Apply (2016),Rules Don't Apply,2017-10-29,8.0,PG-13,Rules Don't Apply (2016).m4v,/media/daveg/Lib/Movies/Rules Don't Apply (2016).m4v
1340138,1,.m4v,H264,360p,23.98,3.40,02:06,Text,DIRECT,NO,2020-10-12 09:50,Terminator Genisys (2015),Terminator Genisys,2016-02-01,8.0,TV-14,Terminator Genisys (2015).m4v,/media/daveg/Lib/Movies/Terminator Genisys (2015).m4v
3316960,1,.m4v,H264,468p,23.98,3.40,01:41,Bitmap,TRANSCODE,NO,2020-10-11 14:42,Still Alice (2014),Still Alice,2015-06-02,9.0,PG-13,Still Alice (2014).m4v,/media/daveg/Lib/Movies/Still Alice (2014).m4v
118799,1,.m4v,H264,350p,23.98,3.40,01:56,Bitmap,TRANSCODE,NO,2020-09-28 06:56,Life Is Beautiful (1997),Life Is Beautiful,,10.0,PG-13,Life is Beautiful (1997).m4v,/media/daveg/Lib/Movies/Life is Beautiful (1997).m4v
790724,1,.m4v,H264,368p,23.98,3.40,02:10,Text,DIRECT,NO,2020-09-23 06:53,Jack Reacher (2012),Jack Reacher,2020-10-18,9.0,PG-13,Jack Reacher (2012).m4v,/media/daveg/Lib/Movies/Jack Reacher (2012).m4v
100150,1,.m4v,H264,462p,23.98,3.40,01:55,Text,DIRECT,NO,2020-10-01 05:05,Miller's Crossing (1990),Miller's Crossing,,8.0,TV-MA::(cable rating),Miller's Crossing (1990).m4v,/media/daveg/Lib/Movies/Miller's Crossing (1990).m4v
3312830,1,.m4v,H264,362p,24,3.40,02:04,Text,DIRECT,NO,2020-10-15 16:17,Youth (2015),Youth,2016-06-30,7.5,R,Youth (2015).m4v,/media/daveg/Lib/Movies/Youth (2015).m4v
5362988,1,.m4v,H264,356p,23.98,3.40,01:47,Bitmap,TRANSCODE,NO,2020-10-15 05:03,Wind River (2017),Wind River,2018-01-06,9.0,R,Wind River (2017).m4v,/media/daveg/Lib/Movies/Wind River (2017).m4v
37008,1,.m4v,H264,480p,23.98,3.39,01:28,Text,DIRECT,NO,2023-04-20 03:27,Laura (1944),Laura,2023-05-08,9.5,Passed::(National Board of Review),Laura (1944).m4v,/media/daveg/Lib/Movies/Laura (1944).m4v
2215151,1,.m4v,H264,480p,23.98,3.39,01:29,Bitmap,TRANSCODE,NO,2020-09-22 07:07,Inequality for All (2013),Inequality for All,,8.0,PG,Inequality for All (2013).m4v,/media/daveg/Lib/Movies/Inequality for All (2013).m4v
1335975,1,.m4v,H264,356p,23.98,3.39,02:08,Bitmap,TRANSCODE,NO,2020-09-17 14:30,47 Ronin (2013),47 Ronin,,7.5,PG-13,47 Ronin (2013).m4v,/media/daveg/Lib/Movies/47 Ronin (2013).m4v
887745,1,.m4v,H264,370p,29.97,3.39,01:27,None,-,NO,2020-09-21 08:27,How About You (2007),How About You,,8.0,Not Rated,How About You (2007).m4v,/media/daveg/Lib/Movies/How About You (2007).m4v
4622512,1,.m4v,H264,360p,23.98,3.39,02:01,Text,DIRECT,NO,2020-09-01 08:12,Battle of the Sexes (2017),Battle of the Sexes,2018-03-15,8.0,PG-13,Battle of the Sexes (2017).m4v,/media/daveg/Lib/Movies/Battle of the Sexes (2017).m4v
319343,1,.m4v,H264,480p,120,3.39,01:37,Text,DIRECT,NO,2020-09-10 09:11,Elf (2003),Elf,2019-12-06,7.0,TV-PG::(L),ELF (2003).m4v,/media/daveg/Lib/Movies/Christmas/ELF (2003).m4v
258463,1,.m4v,H264,362p,120,3.39,01:59,Bitmap,TRANSCODE,NO,2020-09-03 17:50,"Bourne Identity, The (2002)",The Bourne Identity,2024-01-08,8.0,TV-14::(V),The Bourne Identity (2002).m4v,/media/daveg/Lib/Movies/Jason Bourne/The Bourne Identity (2002).m4v
50379,1,.m4v,H264,364p,23.98,3.38,02:32,Text,DIRECT,NO,2022-08-05 03:54,"Farewell to Arms, A (1957)",A Farewell to Arms,,5.8,Approved,A Farewell to Arms (1957).m4v,/media/daveg/Lib/Movies/A Farewell to Arms (1957).m4v
3799694,1,.m4v,H264,360p,23.98,3.38,01:56,Bitmap,TRANSCODE,NO,2020-10-03 11:35,"Nice Guys, The (2016)",The Nice Guys,2016-10-31,7.5,R,The Nice Guys (2016).m4v,/media/daveg/Lib/Movies/The Nice Guys (2016).m4v
3100274,1,.m4v,H264,360p,120,3.38,01:53,Text,DIRECT,NO,2020-09-30 06:24,Manhattan Night (2016),Manhattan Night,2017-03-19,8.5,R,Manhattan Night (2016).m4v,/media/daveg/Lib/Movies/Manhattan Night (2016).m4v
10518758,1,.m4v,H264,360p,23.98,3.38,-,Text,DIRECT,NO,2020-10-15 11:50,X-Men: Dark Phoenix (2019),X-Men: Dark Phoenix,2020-03-19,7.5,NR,X-Men- Dark Phoenix (2019).m4v,/media/daveg/Lib/Movies/X-Men- Dark Phoenix (2019).m4v
1764183,1,.m4v,H264,480p,23.98,3.38,01:47,Text,DIRECT,NO,2020-08-30 17:01,Arbitrage (2012),Arbitrage,,8.0,R,Arbitrage (2012).m4v,/media/daveg/Lib/Movies/Arbitrage (2012).m4v
1037705,1,.m4v,H264,360p,23.98,3.37,01:58,Bitmap,TRANSCODE,NO,2020-09-03 14:16,"Book of Eli, The (2010)",The Book of Eli,2024-01-08,8.0,"TV-14::(LSV, TV Rating.)",The Book of Eli (2010).m4v,/media/daveg/Lib/Movies/The Book of Eli (2010).m4v
1305806,1,.m4v,H264,368p,23.98,3.37,02:09,Bitmap,TRANSCODE,NO,2020-10-07 21:10,"Secret in Their Eyes, The (2009)",The Secret in Their Eyes,,8.0,R,The Secret in Their Eyes (2009).m4v,/media/daveg/Lib/Movies/The Secret in Their Eyes (2009).m4v
330373,1,.m4v,H264,480p,29.97,3.36,02:37,None,-,NO,2020-09-16 18:13,Harry Potter and the Goblet of Fire (2005),Harry Potter and the Goblet of Fire,,10.0,PG-13,Harry Potter and the Goblet of Fire (2005).m4v,/media/daveg/Lib/Movies/Harry Potter/Harry Potter and the Goblet of Fire (2005).m4v
1839654,1,.m4v,H264,460p,23.98,3.36,01:49,Text,DIRECT,NO,2020-09-29 12:51,"Magic of Belle Isle, The (2012)",The Magic of Belle Isle,,8.0,PG,The Magic of Belle Isle (2012).m4v,/media/daveg/Lib/Movies/The Magic of Belle Isle (2012).m4v
477302,1,.m4v,H264,360p,23.98,3.36,02:09,Bitmap,TRANSCODE,NO,2020-09-14 20:07,Extremely Loud & Incredibly Close (2011),Extremely Loud & Incredibly Close,,9.0,PG-13,Extremely Loud & Incredibly Close (2011).m4v,/media/daveg/Lib/Movies/Extremely Loud & Incredibly Close (2011).m4v
1306980,1,.m4v,H264,478p,23.98,3.36,01:40,Bitmap,TRANSCODE,NO,2020-09-15 15:32,50/50 (2011),50/50,2012-02-13,8.0,R,50-50 (2011).m4v,/media/daveg/Lib/Movies/50-50 (2011).m4v
907657,1,.m4v,H264,472p,23.98,3.36,01:26,Text,DIRECT,NO,2020-10-04 13:01,Once (2006),Once,,8.0,R,Once (2006).m4v,/media/daveg/Lib/Movies/Once (2006).m4v
2199571,1,.m4v,H264,360p,23.98,3.36,01:54,Bitmap,TRANSCODE,NO,2020-10-07 07:17,Run All Night (2015),Run All Night,2015-09-25,8.5,R,Run All Night (2015).m4v,/media/daveg/Lib/Movies/Run All Night (2015).m4v
4298958,1,.m4v,H264,356p,23.98,3.35,01:53,Bitmap,TRANSCODE,NO,2020-10-11 20:53,Sweet Bean (2015),Sweet Bean,2016-10-30,8.0,Not Rated,Sweet Bean (2015).m4v,/media/daveg/Lib/Movies/Sweet Bean (2015).m4v
4432912,1,.m4v,H264,478p,23.98,3.35,01:22,Text,DIRECT,NO,2020-10-08 21:30,Song of Lahore (2015),Song of Lahore,2017-01-01,7.5,PG,Song of Lahore (2015).m4v,/media/daveg/Lib/Movies/Song of Lahore (2015).m4v
3011894,1,.m4v,H264,364p,23.98,3.34,02:02,Bitmap,TRANSCODE,NO,2020-10-14 22:39,Wild Tales (2014),Wild Tales,2015-08-24,9.0,R,Wild Tales (2014).m4v,/media/daveg/Lib/Movies/Wild Tales (2014).m4v
443272,1,.m4v,H264,360p,23.98,3.34,02:30,Text,DIRECT,NO,2020-09-28 11:14,Lincoln (2012),Lincoln,,9.0,TV-14::(DLV),Lincoln (2012).m4v,/media/daveg/Lib/Movies/Lincoln (2012).m4v
1568338,1,.m4v,H264,360p,23.98,3.34,01:42,Bitmap,TRANSCODE,NO,2020-09-29 21:42,Man on a Ledge (2012),Man on a Ledge,,8.0,PG-13,Man on a Ledge (2012).m4v,/media/daveg/Lib/Movies/Man on a Ledge (2012).m4v
